,date,has_setlist,name,tour,venue
398,04-08-2018,True,Joey Bada$$,No Tour Assigned,Kolomenskoe Park
399,04-08-2018,True,Dolphin,No Tour Assigned,Kolomenskoe Park
400,26-06-2013,False,Emilíana Torrini,No Tour Assigned,16 Tons
401,26-06-2013,False,Aborted,No Tour Assigned,Rock House
402,26-06-2013,False,Cryptopsy,No Tour Assigned,Rock House
403,24-06-2013,True,A Day to Remember,No Tour Assigned,Arena Moscow
404,23-06-2013,False,Eric Martin,European Acoustic Tour 2013,Arena Moscow
405,23-06-2013,True,Avantasia,The Mystery World Tour,Arena Moscow
406,22-06-2013,True,Depeche Mode,The Delta Machine Tour,Lokomotiv Stadium
407,22-06-2013,False,Diamond Version,No Tour Assigned,Lokomotiv Stadium
408,22-06-2013,True,Sonic Death,1st Blood,FLACON
409,22-06-2013,False,On-The-Go,No Tour Assigned,FLACON
410,21-06-2013,False,Instrumenti,No Tour Assigned,Moskva 24 TV Studio
411,21-06-2013,True,F.P.G.,No Tour Assigned,Club Teatr'
412,21-06-2013,True,All Time Low,No Tour Assigned,Olympijskiy Stadium
413,21-06-2013,False,Instrumenti,No Tour Assigned,China-Town-Cafe
414,21-06-2013,False,Forgotten Tomb,No Tour Assigned,Cheshirsky Kot
415,21-06-2013,True,Green Day,99 Revolutions,Olympijskiy Stadium
416,20-06-2013,False,Allah-Las,No Tour Assigned,Enthusiast
417,20-06-2013,False,Ayọ,No Tour Assigned,16 Tons
418,20-06-2013,True,King Diamond,European Tour 2013,Stadium Live
419,19-06-2013,False,Busdriver,No Tour Assigned,16 Tons
420,06-12-2009,False,moremoney,No Tour Assigned,Gogol'
421,05-12-2009,False,Kirlian Camera,VII Moscow Synthetic Snow Festival,Tochka
422,05-12-2009,True,Diorama,No Tour Assigned,Tochka
423,05-12-2009,True,Haemorrhage,No Tour Assigned,Relax Club
424,05-12-2009,False,The Monsters,No Tour Assigned,16 Tons
425,05-12-2009,False,Dupont,No Tour Assigned,Tochka
426,04-12-2009,False,LOS BANANAS,No Tour Assigned,Aktoviy Zal
427,04-12-2009,False,José González,No Tour Assigned,Ikra
428,04-12-2009,False,W.K.?,No Tour Assigned,16 Tons
429,03-12-2009,True,Air,Love 2 Europe Tour,B1 Maximum Club
430,02-12-2009,True,Gogol Bordello,No Tour Assigned,Milk
431,01-12-2009,False,Wildways,No Tour Assigned,Plan B Club
432,30-11-2009,False,Diana Krall,No Tour Assigned,
433,30-11-2009,False,Ease of Disgust,No Tour Assigned,Tochka
434,29-11-2009,False,Onyx,No Tour Assigned,Discoteque
435,29-11-2009,False,Dionne Warwick,No Tour Assigned,Crocus City Hall
436,28-11-2009,False,Vintage,No Tour Assigned,Zhazhda Club
437,28-11-2009,False,Matthew Shipp,No Tour Assigned,
438,28-11-2009,False,Splean,No Tour Assigned,SDK MAI
439,28-11-2009,True,Norther,No Tour Assigned,Tochka
440,02-07-2016,False,Materic,No Tour Assigned,Pravda
441,02-07-2016,True,Toucan Die,No Tour Assigned,Gorky Park
442,01-07-2016,True,Glukoza,No Tour Assigned,Europa plus
443,01-07-2016,False,Repetitor,No Tour Assigned,16 Tons
444,30-06-2016,False,"Tyler, the Creator",No Tour Assigned,Yotaspace
445,27-06-2016,True,Simply Red,Big Love Tour,Crocus City Hall
446,26-06-2016,True,Hospital,No Tour Assigned,Mumiy Troll Bar
447,25-06-2016,False,La Sera,No Tour Assigned,Strelka Institute
448,25-06-2016,True,Iron Maiden,The Book of Souls World Tour,Olympijskiy Stadium
449,25-06-2016,True,The Raven Age,No Tour Assigned,Olympijskiy Stadium
450,23-06-2016,True,Kenny G,No Tour Assigned,Crocus City Hall
451,23-06-2016,True,Walls of Jericho,No Tour Assigned,Brooklyn Hall
452,22-06-2016,True,Shinedown,Threat to Survival,Yotaspace
453,21-06-2016,True,Muse,Drones World Tour,Olympijskiy Stadium
454,21-06-2016,True,My Vitriol,No Tour Assigned,Olympijskiy Stadium
455,20-06-2016,True,Havok,No Tour Assigned,Volta Club
456,19-06-2016,True,Rammstein,2016 Sommer Festival-Tour,Otkritie Arena
457,19-06-2016,False,Anacondaz,No Tour Assigned,Otkritie Arena
458,19-06-2016,True,Agatha Christie,No Tour Assigned,Otkritie Arena
459,19-06-2016,True,Editors,In Dream,Otkritie Arena
460,18-02-2017,False,Tommy Cash,No Tour Assigned,ARTI HALL
461,17-02-2017,False,Everything Is Made in China,No Tour Assigned,Dewar's Powerhouse
462,17-02-2017,True,A Day to Remember,Bad Vibes World Tour,Stadium Live
463,17-02-2017,True,The Exploited,No Tour Assigned,Yotaspace
464,17-02-2017,True,Diary of Dreams,No Tour Assigned,Volta Club
465,17-02-2017,True,F.P.G.,No Tour Assigned,Yotaspace
466,16-02-2017,False,The Bohemians,No Tour Assigned,Club Teatr'
467,16-02-2017,False,Jazz Cartier,No Tour Assigned,RED
468,15-02-2017,False,Vanessa‐Mae,No Tour Assigned,Crocus City Hall
469,14-02-2017,True,SEREBRO,No Tour Assigned,Kremlin Palace
470,14-02-2017,False,Hospital,No Tour Assigned,Sady Babilona
471,14-02-2017,True,Glukoza,No Tour Assigned,Kremlin Palace
472,14-02-2017,True,Anna Pletnyova,No Tour Assigned,Kremliovskiy Dvorets
473,13-02-2017,True,The Pretty Reckless,Who You Selling For,Stadium Live
474,13-02-2017,True,The Dears,No Tour Assigned,16 Tons
475,12-02-2017,True,Hotel Books,Fall 2016,Fassbinder Cinema Bar
476,12-02-2017,True,I Set My Friends on Fire,No Tour Assigned,Live Stars
477,12-02-2017,True,Convictions,No Tour Assigned,Fassbinder Cinema Bar
478,12-02-2017,True,Backyard Babies,No Tour Assigned,Volta Club
479,11-02-2017,True,SEREBRO,No Tour Assigned,Olympijskiy Stadium
480,30-05-2013,False,Tesla Boy,No Tour Assigned,Stadium Live
481,30-05-2013,True,Omega,No Tour Assigned,Crocus City Hall
482,30-05-2013,True,Yoav,Blood Vine Tour,Moskva Hall
483,30-05-2013,False,God Tempts Hero,No Tour Assigned,Seven Club
484,30-05-2013,True,Two Door Cinema Club,Beacon,Stadium Live
485,27-05-2013,True,The Australian Pink Floyd Show,Eclipsed by the Moon,Crocus City Hall
486,26-05-2013,False,Therr Maitz,No Tour Assigned,Gorky Park
487,26-05-2013,True,Datarock,No Tour Assigned,Gorky Park
488,26-05-2013,False,On-The-Go,No Tour Assigned,Gorky Park
489,25-05-2013,True,Tesla Boy,No Tour Assigned,Gorky Park
490,25-05-2013,False,God Tempts Hero,No Tour Assigned,Shokoladnaya Fabrika
491,25-05-2013,True,Dolphin,No Tour Assigned,Artplay
492,24-05-2013,True,Nasty,No Tour Assigned,Plan B Club
493,24-05-2013,True,Eclipse Hunter,No Tour Assigned,Doolin House
494,24-05-2013,True,Tiamat,No Tour Assigned,Moskva Hall
495,24-05-2013,True,Eros Ramazzotti,Noi World Tour,Crocus City Hall
496,24-05-2013,True,Motorama,No Tour Assigned,Gorky Park
497,23-05-2013,True,The Australian Pink Floyd Show,Eclipsed by the Moon,Crocus City Hall
498,23-05-2013,False,Reverend and The Makers,No Tour Assigned,Gorky Park
499,23-05-2013,False,Kings of Convenience,No Tour Assigned,Zeleniy Theater
500,26-07-2009,False,D’espairsRay,No Tour Assigned,Gaudi
501,24-07-2009,False,The Same But 100 Times Better,No Tour Assigned,1Rock
502,24-07-2009,True,Manowar,Death to Infidels,Zeleniy Theater
503,22-07-2009,False,Fujiya & Miyagi,No Tour Assigned,Solyanka club
504,22-07-2009,True,Sadist,No Tour Assigned,Tochka
505,21-07-2009,True,Britney Spears,The Circus Starring Britney Spears,Olympijskiy Stadium
506,21-07-2009,False,Havana Brown,No Tour Assigned,Olympijskiy Stadium
507,18-07-2009,False,Namosh,No Tour Assigned,16 Tons
508,17-07-2009,False,Laurent Garnier,No Tour Assigned,Gaudi
509,16-07-2009,True,Nick Cave & The Bad Seeds,No Tour Assigned,B1 Maximum Club
510,11-07-2009,False,Dolphin,No Tour Assigned,Ikra
511,09-07-2009,False,Mercury Rev,No Tour Assigned,B2
512,08-07-2009,True,Korn,Escape From The Studio European Tour,Zeleniy Theater
513,07-07-2009,True,Walls of Jericho,No Tour Assigned,Tochka
514,04-07-2009,False,Tracktor Bowling,No Tour Assigned,Tochka
515,03-07-2009,False,Flëur,No Tour Assigned,16 Tons
516,03-07-2009,False,M83,No Tour Assigned,Ikra
517,02-07-2009,False,Ease of Disgust,No Tour Assigned,Tochka
518,01-07-2009,True,Morrissey,Tour Of Refusal,B1 Maximum Club
519,01-07-2009,True,Ace of Base,No Tour Assigned,
520,12-04-2015,True,Carnifex,Russia Belarus Tour 2015,Volta Club
521,11-04-2015,True,Ensiferum,One Man Army Tour 2015,Volta Club
522,11-04-2015,True,DragonForce,Maximum Overload World Tour,RED
523,10-04-2015,False,Anacondaz,5 grebannyh let,Izvestiya Hall
524,10-04-2015,True,Robbie Williams,No Tour Assigned,Evening Urgant
525,07-04-2015,False,Led Zepplica,No Tour Assigned,Crocus City Hall
526,05-04-2015,True,Rosetta,No Tour Assigned,Brooklyn Hall
527,05-04-2015,True,Eisbrecher,Schock Tour 2015,Volta Club
528,05-04-2015,True,Callisto,No Tour Assigned,Brooklyn Hall
529,04-04-2015,False,I Am Waiting for You Last Summer,No Tour Assigned,Club Teatr'
530,04-04-2015,True,Hospital,No Tour Assigned,16 Tons
531,04-04-2015,True,Korpiklaani,Noita,Volta Club
532,03-04-2015,True,Bob Moses,No Tour Assigned,Space Moscow
533,03-04-2015,False,Grisha Urgant,No Tour Assigned,16 Tons
534,03-04-2015,True,Los Fastidios,No Tour Assigned,Volta Club
535,03-04-2015,True,Black Veil Brides,Black Mass Tour,Stadium Live
536,01-04-2015,True,Thirty Seconds to Mars,Love Lust,Fedor Fomin
537,01-04-2015,True,Thirty Seconds to Mars,Love Lust,Metropol Hotel Moscow
538,29-03-2015,True,Yellowcard,No Tour Assigned,Yotaspace
539,29-03-2015,True,Hatebreed,No Tour Assigned,Volta Club
540,14-07-2017,False,Noize MC,No Tour Assigned,Zeleniy Theater
541,14-07-2017,True,Julia Volkova,No Tour Assigned,Korston Club Hotel
542,13-07-2017,True,Little Big,No Tour Assigned,Gipsy Club
543,13-07-2017,True,Leningrad,No Tour Assigned,Otkritie Arena
544,13-07-2017,True,Obey the Brave,No Tour Assigned,Moskva Hall
545,13-07-2017,True,Combichrist,No Tour Assigned,GlavClub
546,12-07-2017,True,Blonde Redhead,3 O'Clock,16 Tons
547,12-07-2017,False,Desiigner,No Tour Assigned,GlavClub
548,11-07-2017,True,Cigarettes After Sex,No Tour Assigned,16 Tons
549,11-07-2017,True,Mike Portnoy’s Shattered Fortress,Shattered Fortress,GlavClub
550,08-07-2017,False,The KVB,No Tour Assigned,Pravda
551,08-07-2017,False,Human Tetris,No Tour Assigned,Pravda
552,08-07-2017,False,Pixelord,No Tour Assigned,Pravda
553,08-07-2017,True,First Hate,No Tour Assigned,Pravda
554,08-07-2017,True,Iceage,No Tour Assigned,Pravda
555,08-07-2017,False,Shortparis,No Tour Assigned,Pravda
556,08-07-2017,False,Ploho,No Tour Assigned,Pravda
557,08-07-2017,False,Olga Buzova,No Tour Assigned,
558,08-07-2017,False,Dolphin,No Tour Assigned,Mumiy Troll Bar
559,08-07-2017,False,Dolphin,No Tour Assigned,Pravda
560,28-05-2012,True,Katatonia,No Tour Assigned,Milk (Small Stage)
561,27-05-2012,True,Manfred Mann’s Earth Band,No Tour Assigned,Crocus City Hall
562,26-05-2012,True,Motorama,No Tour Assigned,Muzeon Park
563,26-05-2012,True,Adrian Belew Power Trio,No Tour Assigned,Crocus City Hall
564,26-05-2012,False,Dernière Volonté,No Tour Assigned,Plan B Club
565,26-05-2012,True,Marilyn Manson,"Hey, Cruel World...",Arena Moscow
566,26-05-2012,False,Woodpecker Wooliams,No Tour Assigned,Artplay
567,26-05-2012,False,Banda Bassotti,No Tour Assigned,Rock House
568,26-05-2012,False,A Whisper in the Noise,No Tour Assigned,Artplay
569,26-05-2012,True,Stick Men,Two of a Perfect Trio,Crocus City Hall
570,26-05-2012,False,iamthemorning,No Tour Assigned,Dom
571,26-05-2012,True,The Crimson ProjeKCt,No Tour Assigned,Crocus City Hall
572,25-05-2012,False,Eläkeläiset,No Tour Assigned,Masterskaya club
573,25-05-2012,False,Bear in Heaven,No Tour Assigned,Solyanka club
574,25-05-2012,False,Hecq,No Tour Assigned,16 Tons
575,24-05-2012,True,Oomph!,Des Wahnsinns fette Beute,Arena Moscow
576,24-05-2012,True,God Is an Astronaut,No Tour Assigned,P!PL
577,24-05-2012,True,Dark Lunacy,Weaver of Forgotten Tour 2012,Barricada
578,24-05-2012,False,Okean Elzy,No Tour Assigned,DK Zelenograd
579,23-05-2012,True,W.A.S.P.,European Tour 2012,Arena Moscow
580,12-03-2011,True,Scooter,No Tour Assigned,Olympijskiy Stadium
581,12-03-2011,False,Adaen,No Tour Assigned,Tzar Place
582,12-03-2011,True,Pompeya,No Tour Assigned,16 Tons
583,12-03-2011,False,Adept,No Tour Assigned,XO club
584,11-03-2011,True,Faithless,The Dance Tour,Arena Moscow
585,10-03-2011,False,Freygolo,No Tour Assigned,Plan B Club
586,10-03-2011,True,Patrick Wolf,Lupercalia Tour,B2
587,10-03-2011,False,The Missionary Position,No Tour Assigned,John's Alley
588,09-03-2011,True,Accept,Blood of the Nations Tour,Milk
589,09-03-2011,False,Dmitri Pokrovsky Ensemble,No Tour Assigned,
590,08-03-2011,True,Ennio Morricone,No Tour Assigned,Crocus City Hall
591,08-03-2011,False,Alai Oli,No Tour Assigned,Tochka
592,08-03-2011,False,Pur:Pur,No Tour Assigned,P!PL
593,08-03-2011,False,Hysterica,No Tour Assigned,
594,07-03-2011,True,Dolphin,No Tour Assigned,Concert Club
595,07-03-2011,True,Saturnus,No Tour Assigned,XO club
596,07-03-2011,False,Younger Brother,No Tour Assigned,Arena Moscow
597,07-03-2011,False,Pur:Pur,No Tour Assigned,Duma Club
598,06-03-2011,True,Eclipse Hunter,No Tour Assigned,Rock House
599,06-03-2011,False,Maserati,No Tour Assigned,16 Tons
600,16-02-2014,True,Sarah Brightman,Dreamchaser World Tour,Crocus City Hall
601,15-02-2014,False,Seaeye,No Tour Assigned,Volta Club
602,15-02-2014,True,Alcest,Shelter,Volta Club
603,14-02-2014,True,Splean,No Tour Assigned,Crocus City Hall
604,14-02-2014,True,t.A.T.u.,No Tour Assigned,Olympijskiy Stadium
605,14-02-2014,True,Van Canto,Tour of the Brave,Volta Club
606,11-02-2014,False,Garou,No Tour Assigned,Crocus City Hall
607,08-02-2014,True,Jack Strify,Strange New World Tour,Moskva Hall
608,08-02-2014,True,Ledokol T.,"""Nechelovecheskaya Iskrennost'"" tour",Baykonoor Night Club
609,08-02-2014,True,Caliban,Russian Ghost Empire Tour 2014,Club Teatr'
610,07-02-2014,False,Cold in May,No Tour Assigned,Club Teatr'
611,07-02-2014,False,Kirpichi,No Tour Assigned,P!PL
612,07-02-2014,True,The Locos,No Tour Assigned,Club Teatr'
613,06-02-2014,False,On-The-Go,No Tour Assigned,16 Tons
614,01-02-2014,True,Uncle Acid & the deadbeats,No Tour Assigned,Volta Club
615,01-02-2014,True,Purson,No Tour Assigned,Volta Club
616,01-02-2014,True,65daysofstatic,Wild Light,GlavClub
617,01-02-2014,False,Curtis Stigers,Hooray for Love Tour,Moscow International House Of Music
618,01-02-2014,True,The Machine,No Tour Assigned,Volta Club
619,31-01-2014,True,Bonnie Tyler,No Tour Assigned,Crocus City Hall
620,23-03-2018,False,RSAC,No Tour Assigned,16 Tons
621,23-03-2018,True,Moonspell,1755 Tour,Arbat Hall
622,23-03-2018,True,Splean,No Tour Assigned,Stadium Live
623,23-03-2018,True,Tonight Alive,Return To The U.K. Tour,Club Teatr'
624,23-03-2018,False,Kadebostany,No Tour Assigned,RED
625,20-03-2018,True,Alla Borisovna Pugačëva,No Tour Assigned,Kremlin Palace
626,19-03-2018,True,LANY,The LANY Tour,RED
627,18-03-2018,False,Crazy Lixx,Just Ruffness Tour 2018,Live Stars
628,18-03-2018,True,['selvə],No Tour Assigned,Model T
629,17-03-2018,True,The Prodigy,No Tour Assigned,Stadium Live
630,17-03-2018,False,Paddy and the Rats,Riot City Outlaws,Club Gorod
631,17-03-2018,False,Kasta,No Tour Assigned,GlavClub
632,17-03-2018,True,Diablo Swing Orchestra,No Tour Assigned,ZIL ARENA
633,17-03-2018,False,Neuromonakh Feofan,No Tour Assigned,RED
634,17-03-2018,False,Bell Witch,Mirror Reaper Europe 2018,Model T
635,16-03-2018,True,Uli Jon Roth,G3 2018 Tour,Crocus City Hall
636,16-03-2018,True,Joe Satriani,G3 2018 Tour,Crocus City Hall
637,16-03-2018,True,The Prodigy,No Tour Assigned,Stadium Live
638,16-03-2018,True,Fink,No Tour Assigned,Arbat Hall
639,16-03-2018,True,John Petrucci,G3 2018 Tour,Crocus City Hall
640,12-08-1989,False,Scorpions,Savage Amusement,Luzhniki Stadium
641,12-08-1989,True,Bon Jovi,New Jersey Syndicate,Luzhniki Stadium
642,12-08-1989,True,Skid Row,Skid Row,Luzhniki Stadium
643,06-08-1989,True,SHOW‐YA,No Tour Assigned,Olympijskiy Stadium
644,05-08-1989,False,SHOW‐YA,No Tour Assigned,Olympijskiy Stadium
645,08-06-1989,True,Pink Floyd,A Momentary Lapse of Reason,Olympijskiy Stadium
646,07-06-1989,True,Pink Floyd,A Momentary Lapse of Reason,Olympijskiy Stadium
647,06-06-1989,True,Pink Floyd,A Momentary Lapse of Reason,Olympijskiy Stadium
648,04-06-1989,True,Pink Floyd,A Momentary Lapse of Reason,Olympijskiy Stadium
649,03-06-1989,True,Pink Floyd,A Momentary Lapse of Reason,Olympijskiy Stadium
650,13-05-1989,True,BAP,Da Capo,Ledovy Dvorets CSKA
651,12-05-1989,True,BAP,Da Capo,Ledovy Dvorets CSKA
652,11-05-1989,False,BAP,Da Capo,Open-air
653,12-04-1989,True,Sonic Youth,Daydream Nation Tour,Hotel Orlenok
654,18-02-1989,False,The Posies,Failure,SUB Ballroom
655,29-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
656,28-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
657,27-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
658,26-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
659,25-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
660,19-11-2015,True,Lacrimosa,No Tour Assigned,Ray Just Arena
661,19-11-2015,True,Ledokol T.,"""Zatmenie Dobra"" tour",Schwein Club
662,19-11-2015,False,Louna,No Tour Assigned,Crocus City Hall
663,18-11-2015,False,Capture the Crown,No Tour Assigned,Club Teatr'
664,17-11-2015,False,Dima Bilan,33,Crocus City Hall
665,15-11-2015,True,Zella Day,No Tour Assigned,Izvestiya Hall
666,15-11-2015,True,Lordi,Tour Force One,Volta Club
667,14-11-2015,True,Carach Angren,No Tour Assigned,Rock House
668,14-11-2015,True,Brainstorm,No Tour Assigned,Stadium Live
669,14-11-2015,True,Moon Far Away,No Tour Assigned,Club Teatr'
670,14-11-2015,True,Bondage Fairies,No Tour Assigned,Club Teatr'
671,13-11-2015,True,Electric Six,No Tour Assigned,Club Teatr'
672,13-11-2015,False,Wu‐Tang Clan,No Tour Assigned,Space Moscow
673,13-11-2015,True,Jay-Jay Johanson,No Tour Assigned,Yotaspace
674,13-11-2015,False,Noize MC,No Tour Assigned,Ray Just Arena
675,13-11-2015,True,Splean,No Tour Assigned,Stadium Live
676,12-11-2015,False,The Avener,No Tour Assigned,Stadium Live
677,12-11-2015,True,Brandon Flowers,The Desired Effect Tour,Stadium Live
678,11-11-2015,True,Fear Factory,Demanufacture 20th Anniversary Tour,Volta Club
679,11-11-2015,False,Ferium,No Tour Assigned,Volta Club
680,20-01-2018,True,ATL,No Tour Assigned,GlavClub
681,20-01-2018,True,Foreseen,No Tour Assigned,
682,19-01-2018,True,ATL,No Tour Assigned,GlavClub
683,19-01-2018,True,BondarevMIC,15,Vidnoe
684,19-01-2018,True,Vanilla Sky,No Tour Assigned,Club Gorod
685,14-01-2018,False,Pharaoh,No Tour Assigned,Top Hall
686,13-01-2018,False,Drab Majesty,No Tour Assigned,Shagi
687,13-01-2018,True,BondarevMIC,15,Okrug Domodedovo
688,07-01-2018,False,Stigmata,No Tour Assigned,Moskva Hall
689,07-01-2018,True,First Hate,No Tour Assigned,Rodnya Studio
690,07-01-2018,True,Aria,Dlya slabih mesta net,DK Rodina
691,05-01-2018,True,Aria,Dlya slabih mesta net,DK Mir
692,05-01-2018,True,Anacondaz,No Tour Assigned,Arbat Hall
693,05-01-2018,False,VLNY,No Tour Assigned,Wunder
694,04-01-2018,True,F.P.G.,No Tour Assigned,GlavClub
695,02-01-2018,True,Noize MC,No Tour Assigned,RED
696,01-01-2018,True,Lena Katina,No Tour Assigned,Sokolniki
697,31-12-2017,True,Prāta Vētra,No Tour Assigned,16 Tons
698,30-12-2017,True,Lena Katina,No Tour Assigned,Izmaylovskiy Park
699,26-12-2017,True,BondarevMIC,15,"7 School, Vidnoe"
700,05-12-2008,True,Pain,European Cynic Campaign 2008,Tochka
701,05-12-2008,False,Tiga,No Tour Assigned,Gaudi
702,03-12-2008,False,Uniquetunes,No Tour Assigned,Tabula Rasa
703,03-12-2008,True,The Offspring,2008 World Tour,Olympijskiy Stadium
704,02-12-2008,False,Have Heart,No Tour Assigned,Tabula Rasa
705,02-12-2008,False,Patrick Fiori,No Tour Assigned,Kremlin Palace
706,01-12-2008,False,Carnifex,No Tour Assigned,Tochka
707,01-12-2008,True,Despised Icon,No Tour Assigned,Tochka
708,30-11-2008,True,Trivium,No Tour Assigned,Tochka
709,29-11-2008,True,Slayer,Unholy Alliance Chapter III,B1 Maximum Club
710,29-11-2008,False,Black Sun Empire,No Tour Assigned,1Rock
711,29-11-2008,True,The Flower Kings,No Tour Assigned,B2
712,29-11-2008,False,Bohren & der Club of Gore,No Tour Assigned,Dom
713,28-11-2008,True,Sonata Arctica,Unia,SDK MAI
714,28-11-2008,False,Anal Nosorog,No Tour Assigned,Relax Club
715,28-11-2008,False,Bohren & der Club of Gore,No Tour Assigned,Dom
716,28-11-2008,True,The Bohemians,No Tour Assigned,Plan B Club
717,28-11-2008,True,Sophie Ellis‐Bextor,No Tour Assigned,Famous Club
718,27-11-2008,False,Silence Kit,No Tour Assigned,16 Tons
719,26-11-2008,False,Theodor Bastard,No Tour Assigned,Ikra
720,18-11-2012,True,Papa Roach,The Connection,Arena Moscow
721,18-11-2012,False,Cry Excess,No Tour Assigned,Arena Moscow
722,17-11-2012,True,Wednesday 13,No Tour Assigned,Milk
723,17-11-2012,True,Korpiklaani,No Tour Assigned,Moskva Hall
724,17-11-2012,False,Black Rainbows,No Tour Assigned,Plan B Club
725,16-11-2012,True,MONO,For My Parents,Plan B Club
726,16-11-2012,False,Parov Stelar,No Tour Assigned,Izvestiya Hall
727,15-11-2012,False,Get Your Gun,No Tour Assigned,Gogol'
728,15-11-2012,False,Calmed by the Tides of Rain,No Tour Assigned,Plan B Club
